ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime
9649363,12,37,52,F,F,Midlands,East,Tin,0.01,5
5106475,3,45,45,E,M,Midlands,Wales & West,Gold,6000,1
3522770,NA,35,12,B,F,Midlands,Midlands,Silver,420,5
1320303,5,38,25,C,F,South East,London,Silver,3000,5
9920571,10,60,44,E,NA,Midlands,Midlands,Silver,1340,8
9683197,12,56,52,F,F,Midlands,Midlands,Gold,6000,2
1910814,5,55,33,D,F,North,N West,Gold,6000,5
4428346,10,69,52,F,F,Midlands,East,Platinum,26053.35,4
3546581,8,59,45,E,F,Midlands,Midlands,Gold,10000,3
192753,9,79,49,F,F,Midlands,Midlands,Gold,17999.99,6
8060792,13,60,53,F,M,South East,S & S East,Tin,0.01,11
9643597,11,31,9,B,M,South East,London,Silver,200,8
476670,9,53,4,A,F,North,N West,Tin,0.01,8
2822512,12,76,9,B,NA,South East,London,Silver,500,31
2807985,6,54,52,F,NA,Midlands,Wales & West,Silver,5000,4
8449872,7,NA,19,C,U,Scottish,N Scot,Gold,12000,14
6947392,8,68,51,F,F,South East,London,Tin,0.01,5
7754074,9,NA,28,D,F,South East,S & S East,Gold,18105.32,8
5131824,9,68,4,A,NA,Midlands,East,Silver,1500,10
8394783,19,68,31,D,F,South East,London,Gold,13123.65,12
7613798,7,58,37,E,M,Midlands,Wales & West,Gold,6000,1
3711567,10,53,28,D,NA,South East,London,Silver,1000,9
4079870,7,26,8,B,F,Scottish,Border,Silver,500,1
9473506,6,58,35,D,M,Scottish,C Scotland,Silver,1200,9
2583007,9,75,2,A,F,Scottish,C Scotland,Tin,0.01,8
5910107,6,43,19,C,M,Midlands,Midlands,Gold,6106.7,5
218778,9,69,49,F,F,Midlands,East,Gold,7000,6
4012852,7,61,27,D,F,Scottish,C Scotland,Gold,14400,8
7702785,8,40,12,B,F,South East,London,Tin,0.01,8
7059962,4,64,42,E,M,NA,NA,Silver,500,1
1909499,9,69,NA,NA,F,South East,S & S East,Platinum,25500,1
2627207,10,40,42,E,M,Midlands,Midlands,Gold,5000.01,5
9804462,7,72,25,C,NA,Midlands,Wales & West,Gold,6600,15
4568460,10,49,52,F,M,North,Yorkshire,Tin,0.01,8
7225915,6,65,35,D,NA,Midlands,Midlands,Silver,500,9
392533,14,41,25,C,F,North,N West,Silver,720,1
9029830,10,54,4,A,F,South East,London,Gold,6053.34,4
1773155,10,58,9,B,M,South East,London,Gold,6994.34,1
1401924,8,63,51,F,F,Midlands,Midlands,Silver,2000.01,9
8873208,9,43,49,F,F,Midlands,Wales & West,Silver,420,7
1128813,2,52,47,F,F,North,Yorkshire,Tin,0.01,6
4348919,10,NA,47,F,M,NA,NA,Gold,17782.83,9
418455,8,27,44,E,M,Midlands,Midlands,Silver,420,4
3185931,9,NA,49,F,F,North,Yorkshire,Gold,6000,4
5731897,14,NA,2,A,F,NA,NA,Gold,6000,2
1198340,5,72,53,F,F,Midlands,Wales & West,Silver,500,10
2776533,12,55,51,F,NA,North,Yorkshire,Tin,0.01,6
8468681,NA,52,8,B,M,South East,London,Silver,300,9
2691818,5,40,25,C,M,North,Yorkshire,Gold,6000,2
517867,12,55,51,F,NA,South West,S West,Silver,3000,6
4382157,11,66,51,F,F,South East,London,Gold,6053.35,7
7463896,3,50,10,B,F,North,Yorkshire,Tin,0.01,7
4844735,9,75,14,B,F,Midlands,Midlands,Silver,3000,5
3224122,3,51,12,B,F,North,N West,Gold,6000,4
3497351,10,40,22,C,F,South East,London,Silver,500,10
8408917,13,37,21,C,F,South East,London,Tin,0.01,4
7247479,7,45,41,E,M,South East,London,Tin,0.01,8
7993289,17,51,3,A,F,South East,London,Silver,3750,4
1251385,16,41,17,C,F,Midlands,East,Silver,3000,8
3586686,6,42,34,D,F,South East,S & S East,Tin,0.01,8
9548841,10,47,51,F,F,North,N West,Gold,6000,6
2843263,7,60,28,D,F,Midlands,East,Gold,6053.35,6
9912424,17,55,4,A,NA,South East,London,Tin,0.01,27
6291004,11,33,27,D,F,Midlands,Midlands,Tin,0.01,4
3290576,7,50,55,U,F,South East,London,Tin,0.01,5
8272375,7,78,24,C,NA,South East,S & S East,Silver,3000,10
7516329,4,60,25,C,F,North,N West,Gold,6000,1
8371829,5,45,34,D,NA,South East,London,Silver,2000,1
4652073,5,72,33,D,U,South East,S & S East,Silver,500,9
4668720,12,41,18,C,F,South East,S & S East,Tin,0.01,8
4524669,4,41,3,A,M,Scottish,C Scotland,Tin,0.01,7
3926691,9,32,48,F,F,South East,London,Silver,1000,5
1032780,8,51,33,D,F,North,Yorkshire,Silver,3026.67,7
1364250,8,77,44,E,NA,Midlands,Wales & West,Tin,0.01,8
6432557,11,31,53,F,M,Midlands,East,Tin,0.01,5
258258,23,34,35,D,F,Midlands,Wales & West,Silver,1000,2
727719,14,36,52,F,F,South East,London,Silver,47.71,4
5345212,20,34,41,E,F,Midlands,Midlands,Tin,0.01,5
5473704,16,51,51,F,F,South East,S & S East,Tin,0.01,4
7786541,8,35,50,F,F,North,N West,Tin,0.01,4
4718439,11,51,45,E,NA,Midlands,Wales & West,Gold,14000,3
8661371,9,73,3,A,F,South East,London,Tin,0.01,6
1617662,12,61,8,B,F,Midlands,Midlands,Gold,12000,8
7756462,7,56,37,E,M,North,N West,Silver,600,1
633727,10,49,8,B,U,South East,S & S East,Tin,0.01,8
8461715,15,30,23,C,F,Midlands,East,Platinum,25909.68,1
6391883,6,42,35,D,F,North,Yorkshire,Tin,0.01,4
9063026,13,35,25,C,M,Midlands,East,Gold,8907.15,3
4503033,9,47,4,A,M,South East,London,Gold,12000,15
7639059,6,38,52,F,F,Midlands,Midlands,Silver,50,7
4251677,8,65,NA,NA,F,Midlands,Ulster,Gold,12000,1
8602310,8,45,28,D,M,Midlands,East,Tin,0.01,5
8676212,9,67,26,C,F,South East,London,Gold,9000,6
7139288,3,53,16,C,F,North,N West,Silver,0.02,4
2310566,8,51,23,C,NA,NA,NA,Tin,0.01,5
899837,7,54,22,C,F,Midlands,Wales & West,Gold,6053.35,6
8027020,5,46,52,F,M,North,N West,Tin,0.01,4
5913882,3,63,4,A,F,Midlands,Midlands,Gold,10213,5
3682058,14,34,50,F,M,South East,London,Tin,0.01,5
1007569,5,65,45,E,M,Scottish,Border,Tin,0.01,13
9397932,3,60,23,C,NA,NA,NA,Gold,6000,1
4434381,1,46,28,D,M,Midlands,Midlands,Silver,50,4
4391587,5,75,51,F,M,NA,NA,Silver,1000,5
2089536,16,31,52,F,F,South West,S West,Tin,0.01,NA
786600,5,60,31,D,NA,South East,London,Gold,6000,2
1125509,13,49,32,D,F,North,Yorkshire,Gold,6000,4
4449936,13,65,8,B,F,Scottish,C Scotland,Gold,6000,1
8119058,11,40,27,D,M,South East,London,Silver,1200,8
1658679,3,65,17,C,F,NA,NA,Silver,5000,1
3884368,11,56,44,E,M,South East,S & S East,Silver,3000,8
7197490,11,71,46,F,U,Midlands,Wales & West,Silver,1000,4
6769303,14,49,12,B,M,Midlands,Midlands,Platinum,20278.84,3
4716230,6,71,52,F,F,Midlands,Midlands,Silver,500,9
8545855,8,73,41,E,M,South East,S & S East,Silver,3000,5
3313353,5,51,12,B,U,South East,London,Gold,12106.7,7
3322166,8,NA,25,C,F,North,N West,Tin,0.01,4
4512629,7,34,21,C,F,South East,London,Silver,420,5
8759237,9,NA,51,F,F,North,N West,Silver,1000,6
7548173,10,62,19,C,F,Midlands,Wales & West,Silver,4884.25,9
7814352,4,40,14,B,NA,South East,London,Gold,7800,8
5659454,11,47,53,F,U,North,Yorkshire,Gold,6000,2
3865237,7,79,2,A,M,Midlands,Wales & West,Silver,1000,32
4572931,11,54,18,C,F,Midlands,East,Tin,0.01,8
7189687,9,52,24,C,F,Midlands,Wales & West,Gold,10600,8
6896744,7,NA,49,F,F,South East,S & S East,Gold,20000,24
6102990,5,73,16,C,M,South East,S & S East,Silver,1200,12
460724,14,62,11,B,F,South West,S West,Gold,12000,5
7769329,6,71,35,D,NA,South East,London,Silver,3000.01,33
5039626,9,34,NA,NA,F,South West,S West,Tin,0.01,5
1089599,13,77,46,F,F,South West,S West,Tin,0.01,5
7742487,9,NA,27,D,F,South East,London,Gold,19000,6
8259031,NA,59,27,D,M,Midlands,East,Silver,5000,3
2596792,6,NA,4,A,F,South East,S & S East,Silver,3000,23
1180489,4,53,22,C,M,South East,S & S East,Gold,6000,6
9248929,6,63,53,F,F,Midlands,Midlands,Silver,5000,4
6786133,3,27,48,F,F,South East,London,Silver,420.01,5
1854633,14,43,27,D,M,South East,London,Tin,0.01,7
6830871,9,29,52,F,F,North,Yorkshire,Silver,840,3
1336596,6,NA,30,D,M,Midlands,East,Gold,6000,2
9200998,10,54,5,B,F,South East,S & S East,Gold,6400,2
3714554,8,52,1,A,F,Scottish,C Scotland,Gold,6053.35,6
2438859,5,NA,13,B,M,South East,London,Platinum,21000,5
7428517,12,42,34,D,F,Midlands,East,Silver,100,9
3617257,6,73,37,E,M,South East,London,Gold,6053.35,11
4799051,19,45,28,D,F,Midlands,Midlands,Tin,0.01,6
146164,14,63,1,A,F,Midlands,Midlands,Silver,1200,1
7566781,10,41,35,D,F,South East,S & S East,Tin,0.01,6
7021660,15,31,52,F,F,South East,London,Silver,35,2
4496063,16,72,27,D,F,Scottish,Border,Silver,4884.25,14
9217386,5,72,41,E,M,South East,London,Gold,6000,1
5118799,18,37,49,F,F,Midlands,Wales & West,Tin,0.01,5
2264022,7,72,5,B,F,Midlands,Wales & West,Gold,6000,2
3925255,6,75,47,F,F,South East,S & S East,Platinum,24000,2
4091622,9,40,14,B,F,Midlands,Wales & West,Gold,6000,2
7126396,5,63,10,B,F,South East,London,Tin,0.01,10
4151349,7,53,44,E,F,North,N West,Tin,0.01,7
3820982,11,53,20,C,F,Midlands,Wales & West,Silver,50.01,9
4283359,7,37,4,A,U,South East,S & S East,Silver,80,3
2799948,8,68,49,F,F,North,Yorkshire,Silver,420,5
2359340,6,47,16,C,M,Midlands,Midlands,Tin,0.01,10
7380655,6,54,13,B,M,North,N East,Tin,0.01,5
4299492,8,52,27,D,M,South East,S & S East,Silver,3000,3
3347154,9,55,17,C,U,Midlands,Midlands,Silver,300,8
8475813,9,61,4,A,F,South East,London,Silver,4000,4
2538912,NA,NA,51,F,U,Midlands,East,Platinum,20574.98,3
1421130,7,NA,4,A,M,Midlands,Midlands,Gold,9800,22
7584234,7,54,17,C,F,Midlands,Wales & West,Platinum,26313.06,3
5161485,7,37,12,B,F,North,Yorkshire,Tin,0.01,5
7941421,5,57,7,B,F,South East,London,Gold,6315,5
7847686,2,NA,13,B,M,North,N East,Silver,5000,1
708720,6,37,34,D,F,South East,S & S East,Silver,2400,8
5383745,9,49,55,U,M,NA,NA,Silver,1000,7
5705302,6,41,22,C,F,South East,London,Tin,0.01,4
2038360,10,37,22,C,F,South East,London,Tin,0.01,9
8182617,8,77,11,B,U,South West,S West,Gold,12000,21
6829320,8,63,23,C,F,Scottish,Border,Gold,6000,3
5302078,7,NA,32,D,F,Scottish,N Scot,Gold,14664.61,1
2104884,10,29,48,F,F,South East,S & S East,Tin,0.01,4
9117879,16,54,28,D,M,NA,NA,Tin,0.01,5
9122397,14,NA,28,D,M,Midlands,Midlands,Silver,2000,1
3719196,7,68,51,F,M,North,N West,Gold,6000,2
9951751,17,44,35,D,M,Midlands,Midlands,Tin,0.01,5
5343076,12,47,38,E,M,Midlands,Midlands,Gold,8500,5
9910315,10,72,52,F,F,Midlands,East,Gold,6053.34,4
6361157,13,NA,NA,NA,F,Midlands,Ulster,Silver,3000,6
600053,5,53,18,C,F,South East,S & S East,Silver,2400,8
5984825,9,33,52,F,F,South East,London,Gold,19767.42,4
8833378,6,44,10,B,F,South East,London,Silver,50,7
7944752,7,56,8,B,M,South East,London,Silver,2000,2
6613366,10,40,33,D,M,South East,S & S East,Gold,6000,1
8282901,3,NA,50,F,M,South East,London,Silver,500,9
8662771,8,46,50,F,M,North,N West,Gold,6000,3
8275815,10,79,8,B,F,Midlands,Midlands,Silver,1000,11
3117576,7,NA,25,C,F,South East,London,Silver,840,8
2137659,15,31,34,D,F,South East,S & S East,Silver,100.01,6
2556940,12,57,28,D,F,Scottish,C Scotland,Silver,1200,10
3026233,4,42,4,A,F,North,N West,Silver,4000,8
3794947,10,76,1,A,F,North,N West,Tin,0.01,6
3004825,15,37,18,C,F,North,N West,Tin,0.01,4
2925886,6,43,37,E,M,Midlands,Wales & West,Tin,0.01,8
7172212,4,52,23,C,M,Midlands,East,Silver,2500,2
4117853,5,23,32,D,F,North,Yorkshire,Silver,2000,4
9902440,10,59,4,A,F,North,Yorkshire,Silver,50,10
5861393,11,40,19,C,M,Midlands,Wales & West,Tin,0.01,6
5067328,8,66,27,D,F,Midlands,Midlands,Gold,12053.35,1
5466068,11,50,1,A,M,Scottish,C Scotland,Tin,0.01,5
3641895,8,44,52,F,F,North,N West,Tin,0.01,4
217745,10,52,20,C,F,South East,London,Gold,6000,1
3574159,4,62,19,C,F,Midlands,Midlands,Silver,3000,1
3833884,14,33,52,F,F,NA,NA,Silver,41.62,2
6942319,11,41,29,D,F,South East,London,Tin,0.01,8
375544,5,78,33,D,U,Midlands,Midlands,Silver,1000,18
4346665,7,74,30,D,F,North,Yorkshire,Silver,3000,4
6437627,4,48,13,B,NA,Midlands,Midlands,Tin,0.01,8
9485324,10,37,48,F,F,South East,London,Tin,0.01,6
123806,12,56,35,D,F,North,N West,Gold,12106.7,NA
2468975,5,52,37,E,M,North,N East,Tin,0.01,8
1195173,7,41,2,A,F,South East,London,Tin,0.01,8
1933185,9,71,9,B,F,South East,London,Gold,12088.69,5
327732,9,55,1,A,F,South East,London,Silver,3800,1
1557994,9,71,34,D,NA,Midlands,Wales & West,Silver,3000,9
1834445,11,47,44,E,NA,North,N West,Silver,303.35,9
2706503,6,64,37,E,F,South East,S & S East,Gold,12000,2
7292608,5,53,3,A,NA,Scottish,C Scotland,Silver,600,5
364813,11,77,16,C,NA,South East,London,Gold,19500,2
2887903,9,59,1,A,F,South East,London,Gold,6026.17,7
2292155,7,36,33,D,M,Midlands,East,Silver,1200,4
9942128,6,28,9,B,NA,South East,London,Silver,3.34,4
2739948,12,58,24,C,U,Midlands,Midlands,Silver,4000,2
8396062,NA,50,52,F,U,Midlands,East,Silver,1000,5
3086362,13,36,50,F,F,South East,London,Tin,0.01,5
2029429,8,45,31,D,F,South East,London,Silver,4948.78,1
3417072,11,70,5,B,U,Midlands,Midlands,Silver,3000,3
4244111,12,70,27,D,M,Scottish,C Scotland,Gold,6000,22
752868,6,44,53,F,F,Midlands,Midlands,Silver,0.02,10
5259799,7,74,52,F,F,North,N West,Gold,11739.19,4
1743671,6,62,8,B,M,Midlands,Midlands,Silver,1200.01,8
6879947,9,NA,43,E,U,South West,S West,Tin,0.01,5
855703,8,48,19,C,F,Midlands,Wales & West,Gold,12000,2
7359189,6,72,23,C,M,Midlands,Midlands,Silver,3000,5
7500219,7,54,33,D,M,Midlands,Midlands,Silver,2200.01,9
9246376,9,38,53,F,F,North,N East,Tin,0.01,5
7587352,11,46,49,F,NA,Midlands,Wales & West,Tin,0.01,7
2694142,7,NA,9,B,F,Scottish,C Scotland,Silver,3000,6
4027056,11,57,47,F,U,Scottish,Border,Silver,2000,8
5706968,10,51,44,E,F,North,N West,Gold,6053.35,12
2684518,6,53,36,E,F,South East,London,Tin,0.01,9
2656649,NA,45,34,D,M,North,Yorkshire,Tin,0.01,5
296653,13,76,2,A,M,South East,London,Gold,10200,8
5798007,9,49,8,B,F,Midlands,East,Gold,7500,3
815019,4,49,45,E,M,South West,S West,Gold,5800,1
987203,11,63,53,F,F,South East,London,Silver,3498.6,14
9105797,2,62,28,D,F,South East,S & S East,Silver,5000,1
3639162,9,54,22,C,NA,North,N West,Silver,4000,3
4594928,NA,37,46,F,F,NA,NA,Tin,0.01,8
2521769,7,33,53,F,NA,Midlands,Midlands,Silver,300,11
4744259,8,NA,49,F,F,Midlands,Midlands,Gold,9550.94,6
6480776,13,34,50,F,NA,Midlands,Midlands,Tin,0.01,5
9009529,12,74,28,D,F,Midlands,Midlands,Silver,3000,8
4105393,6,58,25,C,NA,South East,London,Tin,0.01,4
4692297,13,56,28,D,NA,NA,NA,Silver,1300,6
8547922,11,66,44,E,F,Midlands,Wales & West,Gold,9600,4
6205927,31,35,52,F,M,North,N West,Silver,300,8
3242474,8,47,19,C,M,South East,S & S East,Gold,6107.64,6
6584520,6,38,44,E,NA,Midlands,Midlands,Tin,0.01,5
3067887,10,54,4,A,U,South East,London,Silver,3000,8
1199655,4,50,44,E,U,South East,London,Silver,3000,3
5975957,9,49,17,C,U,South East,London,Tin,0.01,5
796357,11,47,19,C,M,NA,NA,Tin,0.01,8
2542756,11,36,49,F,NA,South East,S & S East,Silver,1500,1
6728492,5,44,NA,NA,F,Midlands,Ulster,Tin,0.01,4
4765895,5,62,33,D,F,South East,London,Tin,0.01,8
8542955,11,48,8,B,NA,South West,S West,Silver,500.01,9
5450959,10,19,53,F,NA,NA,NA,Silver,1500,1
8747861,9,53,53,F,F,Midlands,Midlands,Silver,4053.34,4
8839721,9,63,6,B,F,South East,S & S East,Gold,15000,14
8356645,11,77,34,D,M,Scottish,N Scot,Silver,3000,12
3731678,10,40,51,F,F,Midlands,East,Silver,2500,1
6913686,6,51,50,F,F,Midlands,East,Silver,3700,8
5581575,10,38,35,D,F,Midlands,Wales & West,Gold,9000,2
8800484,10,38,3,A,U,South East,London,Silver,3000,12
7501292,5,59,14,B,M,Midlands,East,Gold,11000,18
766386,10,69,1,A,U,North,N East,Silver,4900,9
9248041,8,47,32,D,M,South East,S & S East,Tin,0.01,5
6172968,1,55,12,B,M,Midlands,East,Silver,3000,2
8656144,9,57,29,D,U,South East,London,Tin,0.01,5
1914297,13,69,51,F,F,North,N East,Platinum,51875.2,12
6240134,4,74,8,B,F,Midlands,Midlands,Silver,1000.01,8
8764492,4,66,30,D,F,South East,S & S East,Gold,6000,2
7953107,8,NA,15,B,U,Midlands,Wales & West,Tin,0.01,5
2559829,9,55,8,B,NA,Midlands,Midlands,Gold,8200,8
4974755,9,61,12,B,F,Midlands,East,Silver,5000,18
6450473,9,46,41,E,F,South East,S & S East,Tin,0.01,8
9071838,8,53,17,C,F,Midlands,Wales & West,Platinum,20362.39,3
5768357,15,55,37,E,F,North,Yorkshire,Tin,0.01,4
1708235,13,69,32,D,F,Midlands,Wales & West,Silver,2500,12
3392001,9,51,34,D,F,North,N West,Silver,1000,2
71198,7,76,12,B,F,South East,London,Silver,4000,6
3316158,5,47,44,E,M,Midlands,East,Tin,0.01,8
6790372,11,78,27,D,F,Midlands,East,Gold,13800,8
7059914,10,69,13,B,F,South East,S & S East,Silver,3000,12
133148,5,50,14,B,F,South East,S & S East,Gold,9000,8
8146025,5,47,18,C,F,South East,London,Tin,0.01,8
1987025,11,62,52,F,F,Midlands,Wales & West,Silver,2200,8
9402650,8,50,52,F,M,North,Yorkshire,Tin,0.01,8
575132,12,49,51,F,U,South East,S & S East,Tin,0.01,5
9879607,NA,37,7,B,F,South East,London,Tin,0.01,5
6115201,2,67,34,D,F,North,Yorkshire,Silver,600,1
6996760,7,43,19,C,F,South East,S & S East,Tin,0.01,5
8218152,11,76,49,F,M,South West,S West,Gold,17870.84,8
9900783,7,62,28,D,F,South East,London,Silver,76.9,10
9849944,6,34,44,E,F,Scottish,N Scot,Tin,0.01,5
8988652,9,61,19,C,F,Midlands,East,Gold,10050,4
2641224,6,61,51,F,F,NA,NA,Gold,6000,5
254079,11,51,17,C,NA,North,N West,Tin,0.01,4
3332873,10,52,13,B,F,South East,S & S East,Tin,0.01,8
4594990,5,77,9,B,F,Midlands,Midlands,Silver,5000,4
182483,6,65,35,D,F,South East,London,Silver,5000,4
7651176,NA,42,14,B,F,South East,S & S East,Silver,250.01,5
7296207,11,62,24,C,M,North,N West,Gold,10000,5
9254773,3,36,10,B,F,South East,London,Gold,6053.34,3
8781568,10,57,51,F,F,South West,S West,Tin,0.01,5
531370,4,78,4,A,U,South East,London,Gold,6000,4
79611,10,63,51,F,M,North,Yorkshire,Gold,10884.25,9
8245670,8,71,32,D,F,South East,London,Gold,6000,1
4062172,12,40,28,D,M,Midlands,Midlands,Tin,0.01,8
706669,8,69,47,F,F,Scottish,C Scotland,Gold,6000,2
346461,5,37,52,F,F,Scottish,N Scot,Tin,0.01,4
1153668,7,63,12,B,U,South East,London,Gold,14048.15,4
9889217,3,77,20,C,F,South East,London,Silver,3000,19
6473111,11,73,31,D,M,South East,London,Gold,6000,12
1411006,7,47,12,B,F,South East,London,Silver,1500,5
4444001,6,75,19,C,F,Midlands,Midlands,Silver,1500,31
8617580,8,58,52,F,M,Midlands,Midlands,Silver,1000,9
1657052,9,57,34,D,M,North,N West,Silver,3000,3
9342203,11,74,41,E,NA,South East,London,Silver,3000,5
8680008,8,74,52,F,F,Scottish,C Scotland,Silver,600,9
8534897,11,69,27,D,F,North,Yorkshire,Silver,1000,13
6676445,11,73,18,C,NA,North,Yorkshire,Gold,6000,32
532390,8,49,47,F,F,South West,S West,Tin,0.01,NA
9205276,6,68,20,C,U,Scottish,Border,Gold,12000,2
738269,6,73,25,C,F,South East,London,Gold,7500,14
3281966,9,49,18,C,F,Midlands,Midlands,Silver,2000,1
9303962,10,51,52,F,NA,South East,S & S East,Tin,0.01,4
5288142,6,64,12,B,F,South West,S West,Gold,6000,7
6706266,6,55,51,F,F,Midlands,Wales & West,Gold,5500,11
6857165,9,35,35,D,F,Midlands,Midlands,Tin,0.01,4
3247589,NA,72,47,F,M,Scottish,C Scotland,Gold,6000,5
3316043,7,46,25,C,U,South East,London,Silver,1000,5
9186000,6,57,35,D,F,South East,London,Tin,0.01,8
5446261,11,75,27,D,NA,North,N West,Silver,3000,7
9531301,5,57,19,C,U,South East,S & S East,Gold,18053.35,6
4086630,8,66,24,C,F,Midlands,Midlands,Gold,6000,1
6934266,8,34,34,D,F,South East,London,Tin,0.01,7
8204488,10,44,29,D,F,South East,London,Tin,0.01,9
9289572,7,71,12,B,F,South East,London,Gold,6053.35,7
6707153,5,58,6,B,M,North,N East,Silver,1000,5
6492787,9,36,20,C,F,South East,London,Gold,6000,1
4392849,10,46,18,C,NA,South East,London,Silver,5000,5
8338033,6,55,1,A,U,South East,London,Gold,6000,4
8643275,15,38,48,F,M,Midlands,Midlands,Silver,50,10
2921220,8,65,22,C,F,South East,S & S East,Tin,0.01,4
3726338,9,72,38,E,M,Midlands,East,Gold,19400,13
8178157,6,58,37,E,F,South East,London,Silver,500,9
372994,6,52,19,C,F,Midlands,Midlands,Gold,6105.32,8
5494856,14,54,34,D,F,Midlands,Midlands,Gold,6000,2
5076854,5,64,38,E,F,South West,S West,Gold,12000,23
9493818,8,66,16,C,M,Midlands,Midlands,Gold,6053.35,6
8029020,12,27,21,C,F,South East,London,Gold,5500,2
5985922,7,47,NA,NA,NA,Midlands,Ulster,Tin,0.01,5
2452152,6,43,53,F,U,South East,London,Silver,1750.75,7
330188,6,65,NA,NA,NA,Midlands,Ulster,Gold,6105.32,7
2933269,8,65,10,B,M,Scottish,C Scotland,Gold,6000,2
5363372,8,53,12,B,M,North,Yorkshire,Silver,3000,3
8012485,5,22,52,F,F,South East,London,Silver,278.78,3
259674,3,NA,50,F,F,Midlands,East,Gold,6000,2
4729715,10,53,32,D,U,South East,S & S East,Tin,0.01,8
6883623,4,56,37,E,U,South West,S West,Tin,0.01,6
5081348,12,40,53,F,F,North,N West,Tin,0.01,4
7300305,8,67,51,F,U,Scottish,C Scotland,Gold,7567.91,18
335302,4,56,35,D,F,Midlands,East,Gold,6107.64,6
2341150,7,40,3,A,M,South East,London,Platinum,22200,7
2500505,11,78,53,F,F,South West,S West,Gold,6000,1
6617507,16,34,16,C,M,South West,S West,Silver,1000,12
4641781,13,NA,51,F,F,Midlands,Midlands,Tin,0.01,5
7950730,4,51,28,D,F,Midlands,Midlands,Silver,35,2
3949340,14,59,8,B,F,North,N West,Silver,2000,8
8879831,7,55,51,F,F,Midlands,Midlands,Silver,3000,4
7172867,12,77,25,C,F,Midlands,Midlands,Silver,3000,6
6919687,15,42,27,D,F,South East,London,Silver,2000,1
7587213,7,49,47,F,F,Midlands,Midlands,Silver,500,9
6735609,7,70,47,F,NA,NA,NA,Gold,17345.64,3
7419955,11,NA,20,C,F,Midlands,East,Tin,0.01,8
4004017,9,51,14,B,F,South East,London,Silver,4800,4
83735,11,66,25,C,F,Midlands,East,Gold,5000.01,8
8433322,13,64,8,B,F,North,N East,Tin,0.01,5
5200726,16,39,10,B,NA,South East,London,Gold,10000,8
2617327,10,NA,17,C,F,Midlands,Midlands,Tin,0.01,4
7456804,NA,67,16,C,NA,Scottish,C Scotland,Silver,4500,18
9297362,8,72,53,F,F,Midlands,East,Silver,250,9
4906048,11,44,NA,NA,F,Midlands,Ulster,Silver,2500,2
5273444,9,38,51,F,F,Scottish,C Scotland,Silver,2500,1
9295508,6,43,9,B,F,South East,London,Tin,0.01,5
1171201,NA,51,14,B,F,South East,London,Gold,9000,12
6583130,NA,40,52,F,F,Midlands,Midlands,Silver,2200,4
8759320,7,55,28,D,F,South East,S & S East,Tin,0.01,9
6254160,4,45,19,C,U,South East,London,Tin,0.01,8
8480259,13,65,32,D,F,NA,NA,Gold,6053.35,6
238355,6,45,47,F,F,North,Yorkshire,Tin,0.01,8
4718976,4,69,2,A,M,North,N West,Gold,6000,2
3977956,8,32,51,F,F,South East,London,Silver,520,1
2750917,5,NA,9,B,F,Scottish,C Scotland,Gold,6053.36,8
3292070,10,43,50,F,F,Scottish,N Scot,Tin,0.01,5
3850699,10,75,6,B,NA,South East,S & S East,Gold,6053.35,7
5624371,NA,34,12,B,NA,Midlands,East,Silver,50,3
2531417,6,63,41,E,M,Midlands,Midlands,Silver,5000,9
1972788,9,48,50,F,M,South East,London,Silver,3000,11
93658,12,59,21,C,U,South East,London,Gold,6000,3
8781040,6,58,41,E,M,South East,London,Tin,0.01,9
